Time	Node	Interface	Type	Packets	Kilobytes	PacketsRaw	KilobytesRaw
70	BTP42	combined	Drop	0	0	0	0
70	Cons1	combined	Drop	0	0	0	0
70	Cons2	combined	Drop	0	0	0	0
70	Prod11	combined	Drop	0	0	0	0
70	Prod12	combined	Drop	0	0	0	0
70	Prod21	combined	Drop	0	0	0	0
70	Prod22	combined	Drop	0	0	0	0
71	Rtr1	combined	Drop	0	0	0	0
71	Rtr2	combined	Drop	0	0	0	0
71	Rtr3	combined	Drop	0	0	0	0
71	Rtr4	combined	Drop	0	0	0	0
71	Rtr5	combined	Drop	0	0	0	0
71	Rtr6	combined	Drop	0	0	0	0
71	Rtr7	combined	Drop	0	0	0	0
71	Rtr8	combined	Drop	0	0	0	0
71	Rtr9	combined	Drop	0	0	0	0
71	Rtr10	combined	Drop	0	0	0	0
71	Rtr11	combined	Drop	0	0	0	0
71	BTR1	combined	Drop	0	0	0	0
71	BTR2	combined	Drop	0	0	0	0
71	BTR3	combined	Drop	0	0	0	0
71	BTR32	combined	Drop	0	0	0	0
71	BTR4	combined	Drop	0	0	0	0
71	BTR42	combined	Drop	0	0	0	0
71	BTP1	combined	Drop	0	0	0	0
71	BTP2	combined	Drop	0	0	0	0
71	BTP3	combined	Drop	0	0	0	0
71	BTP4	combined	Drop	0	0	0	0
71	BTP32	combined	Drop	0	0	0	0
71	BTP42	combined	Drop	0	0	0	0
71	Cons1	combined	Drop	0	0	0	0
71	Cons2	combined	Drop	0	0	0	0
71	Prod11	combined	Drop	0	0	0	0
71	Prod12	combined	Drop	0	0	0	0
71	Prod21	combined	Drop	0	0	0	0
71	Prod22	combined	Drop	0	0	0	0
72	Rtr1	combined	Drop	0	0	0	0
72	Rtr2	combined	Drop	0	0	0	0
72	Rtr3	combined	Drop	0	0	0	0
72	Rtr4	combined	Drop	0	0	0	0
72	Rtr5	combined	Drop	0	0	0	0
72	Rtr6	combined	Drop	0	0	0	0
72	Rtr7	combined	Drop	0	0	0	0
72	Rtr8	combined	Drop	0	0	0	0
72	Rtr9	combined	Drop	0	0	0	0
72	Rtr10	combined	Drop	0	0	0	0
72	Rtr11	combined	Drop	0	0	0	0
72	BTR1	combined	Drop	0	0	0	0
72	BTR2	combined	Drop	0	0	0	0
72	BTR3	combined	Drop	0	0	0	0
72	BTR32	combined	Drop	0	0	0	0
72	BTR4	combined	Drop	0	0	0	0
72	BTR42	combined	Drop	0	0	0	0
72	BTP1	combined	Drop	0	0	0	0
72	BTP2	combined	Drop	0	0	0	0
72	BTP3	combined	Drop	0	0	0	0
72	BTP4	combined	Drop	0	0	0	0
72	BTP32	combined	Drop	0	0	0	0
72	BTP42	combined	Drop	0	0	0	0
72	Cons1	combined	Drop	0	0	0	0
72	Cons2	combined	Drop	0	0	0	0
72	Prod11	combined	Drop	0	0	0	0
72	Prod12	combined	Drop	0	0	0	0
72	Prod21	combined	Drop	0	0	0	0
72	Prod22	combined	Drop	0	0	0	0
73	Rtr1	combined	Drop	0	0	0	0
73	Rtr2	combined	Drop	0	0	0	0
73	Rtr3	combined	Drop	0	0	0	0
73	Rtr4	combined	Drop	0	0	0	0
73	Rtr5	combined	Drop	0	0	0	0
73	Rtr6	combined	Drop	0	0	0	0
73	Rtr7	combined	Drop	0	0	0	0
73	Rtr8	combined	Drop	0	0	0	0
73	Rtr9	combined	Drop	0	0	0	0
73	Rtr10	combined	Drop	0	0	0	0
73	Rtr11	combined	Drop	0	0	0	0
73	BTR1	combined	Drop	0	0	0	0
73	BTR2	combined	Drop	0	0	0	0
73	BTR3	combined	Drop	0	0	0	0
73	BTR32	combined	Drop	0	0	0	0
73	BTR4	combined	Drop	0	0	0	0
73	BTR42	combined	Drop	0	0	0	0
73	BTP1	combined	Drop	0	0	0	0
73	BTP2	combined	Drop	0	0	0	0
73	BTP3	combined	Drop	0	0	0	0
73	BTP4	combined	Drop	0	0	0	0
73	BTP32	combined	Drop	0	0	0	0
73	BTP42	combined	Drop	0	0	0	0
73	Cons1	combined	Drop	0	0	0	0
73	Cons2	combined	Drop	0	0	0	0
73	Prod11	combined	Drop	0	0	0	0
73	Prod12	combined	Drop	0	0	0	0
73	Prod21	combined	Drop	0	0	0	0
73	Prod22	combined	Drop	0	0	0	0
74	Rtr1	combined	Drop	0	0	0	0
74	Rtr2	combined	Drop	0	0	0	0
74	Rtr3	combined	Drop	0	0	0	0
74	Rtr4	combined	Drop	0	0	0	0
74	Rtr5	combined	Drop	0	0	0	0
74	Rtr6	combined	Drop	0	0	0	0
74	Rtr7	combined	Drop	0	0	0	0
74	Rtr8	combined	Drop	0	0	0	0
74	Rtr9	combined	Drop	0	0	0	0
74	Rtr10	combined	Drop	0	0	0	0
74	Rtr11	combined	Drop	0	0	0	0
74	BTR1	combined	Drop	0	0	0	0
74	BTR2	combined	Drop	0	0	0	0
74	BTR3	combined	Drop	0	0	0	0
74	BTR32	combined	Drop	0	0	0	0
74	BTR4	combined	Drop	0	0	0	0
74	BTR42	combined	Drop	0	0	0	0
74	BTP1	combined	Drop	0	0	0	0
74	BTP2	combined	Drop	0	0	0	0
74	BTP3	combined	Drop	0	0	0	0
74	BTP4	combined	Drop	0	0	0	0
74	BTP32	combined	Drop	0	0	0	0
74	BTP42	combined	Drop	0	0	0	0
74	Cons1	combined	Drop	0	0	0	0
74	Cons2	combined	Drop	0	0	0	0
74	Prod11	combined	Drop	0	0	0	0
74	Prod12	combined	Drop	0	0	0	0
74	Prod21	combined	Drop	0	0	0	0
74	Prod22	combined	Drop	0	0	0	0
75	Rtr1	combined	Drop	0	0	0	0
75	Rtr2	combined	Drop	0	0	0	0
75	Rtr3	combined	Drop	0	0	0	0
75	Rtr4	combined	Drop	0	0	0	0
75	Rtr5	combined	Drop	0	0	0	0
75	Rtr6	combined	Drop	0	0	0	0
75	Rtr7	combined	Drop	0	0	0	0
75	Rtr8	combined	Drop	0	0	0	0
75	Rtr9	combined	Drop	0	0	0	0
75	Rtr10	combined	Drop	0	0	0	0
75	Rtr11	combined	Drop	0	0	0	0
75	BTR1	combined	Drop	0	0	0	0
75	BTR2	combined	Drop	0	0	0	0
75	BTR3	combined	Drop	0	0	0	0
75	BTR32	combined	Drop	0	0	0	0
75	BTR4	combined	Drop	0	0	0	0
75	BTR42	combined	Drop	0	0	0	0
75	BTP1	combined	Drop	0	0	0	0
75	BTP2	combined	Drop	0	0	0	0
75	BTP3	combined	Drop	0	0	0	0
75	BTP4	combined	Drop	0	0	0	0
75	BTP32	combined	Drop	0	0	0	0
75	BTP42	combined	Drop	0	0	0	0
75	Cons1	combined	Drop	0	0	0	0
75	Cons2	combined	Drop	0	0	0	0
75	Prod11	combined	Drop	0	0	0	0
75	Prod12	combined	Drop	0	0	0	0
75	Prod21	combined	Drop	0	0	0	0
75	Prod22	combined	Drop	0	0	0	0
76	Rtr1	combined	Drop	0	0	0	0
76	Rtr2	combined	Drop	0	0	0	0
76	Rtr3	combined	Drop	0	0	0	0
76	Rtr4	combined	Drop	0	0	0	0
76	Rtr5	combined	Drop	0	0	0	0
76	Rtr6	combined	Drop	0	0	0	0
76	Rtr7	combined	Drop	0	0	0	0
76	Rtr8	combined	Drop	0	0	0	0
76	Rtr9	combined	Drop	0	0	0	0
76	Rtr10	combined	Drop	0	0	0	0
76	Rtr11	combined	Drop	0	0	0	0
76	BTR1	combined	Drop	0	0	0	0
76	BTR2	combined	Drop	0	0	0	0
76	BTR3	combined	Drop	0	0	0	0
76	BTR32	combined	Drop	0	0	0	0
76	BTR4	combined	Drop	0	0	0	0
76	BTR42	combined	Drop	0	0	0	0
76	BTP1	combined	Drop	0	0	0	0
76	BTP2	combined	Drop	0	0	0	0
76	BTP3	combined	Drop	0	0	0	0
76	BTP4	combined	Drop	0	0	0	0
76	BTP32	combined	Drop	0	0	0	0
76	BTP42	combined	Drop	0	0	0	0
76	Cons1	combined	Drop	0	0	0	0
76	Cons2	combined	Drop	0	0	0	0
76	Prod11	combined	Drop	0	0	0	0
76	Prod12	combined	Drop	0	0	0	0
76	Prod21	combined	Drop	0	0	0	0
76	Prod22	combined	Drop	0	0	0	0
77	Rtr1	combined	Drop	0	0	0	0
77	Rtr2	combined	Drop	0	0	0	0
77	Rtr3	combined	Drop	0	0	0	0
77	Rtr4	combined	Drop	0	0	0	0
77	Rtr5	combined	Drop	0	0	0	0
77	Rtr6	combined	Drop	0	0	0	0
77	Rtr7	combined	Drop	0	0	0	0
77	Rtr8	combined	Drop	0	0	0	0
77	Rtr9	combined	Drop	0	0	0	0
77	Rtr10	combined	Drop	0	0	0	0
77	Rtr11	combined	Drop	0	0	0	0
77	BTR1	combined	Drop	0	0	0	0
77	BTR2	combined	Drop	0	0	0	0
77	BTR3	combined	Drop	0	0	0	0
77	BTR32	combined	Drop	0	0	0	0
77	BTR4	combined	Drop	0	0	0	0
77	BTR42	combined	Drop	0	0	0	0
77	BTP1	combined	Drop	0	0	0	0
77	BTP2	combined	Drop	0	0	0	0
77	BTP3	combined	Drop	0	0	0	0
77	BTP4	combined	Drop	0	0	0	0
77	BTP32	combined	Drop	0	0	0	0
77	BTP42	combined	Drop	0	0	0	0
77	Cons1	combined	Drop	0	0	0	0
77	Cons2	combined	Drop	0	0	0	0
77	Prod11	combined	Drop	0	0	0	0
77	Prod12	combined	Drop	0	0	0	0
77	Prod21	combined	Drop	0	0	0	0
77	Prod22	combined	Drop	0	0	0	0
78	Rtr1	combined	Drop	0	0	0	0
78	Rtr2	combined	Drop	0	0	0	0
78	Rtr3	combined	Drop	0	0	0	0
78	Rtr4	combined	Drop	0	0	0	0
78	Rtr5	combined	Drop	0	0	0	0
78	Rtr6	combined	Drop	0	0	0	0
78	Rtr7	combined	Drop	0	0	0	0
78	Rtr8	combined	Drop	0	0	0	0
78	Rtr9	combined	Drop	0	0	0	0
78	Rtr10	combined	Drop	0	0	0	0
78	Rtr11	combined	Drop	0	0	0	0
78	BTR1	combined	Drop	0	0	0	0
78	BTR2	combined	Drop	0	0	0	0
78	BTR3	combined	Drop	0	0	0	0
78	BTR32	combined	Drop	0	0	0	0
78	BTR4	combined	Drop	0	0	0	0
78	BTR42	combined	Drop	0	0	0	0
78	BTP1	combined	Drop	0	0	0	0
78	BTP2	combined	Drop	0	0	0	0
78	BTP3	combined	Drop	0	0	0	0
78	BTP4	combined	Drop	0	0	0	0
78	BTP32	combined	Drop	0	0	0	0
78	BTP42	combined	Drop	0	0	0	0
78	Cons1	combined	Drop	0	0	0	0
78	Cons2	combined	Drop	0	0	0	0
78	Prod11	combined	Drop	0	0	0	0
78	Prod12	combined	Drop	0	0	0	0
78	Prod21	combined	Drop	0	0	0	0
78	Prod22	combined	Drop	0	0	0	0
79	Rtr1	combined	Drop	0	0	0	0
79	Rtr2	combined	Drop	0	0	0	0
79	Rtr3	combined	Drop	0	0	0	0
79	Rtr4	combined	Drop	0	0	0	0
79	Rtr5	combined	Drop	0	0	0	0
79	Rtr6	combined	Drop	0	0	0	0
79	Rtr7	combined	Drop	0	0	0	0
79	Rtr8	combined	Drop	0	0	0	0
79	Rtr9	combined	Drop	0	0	0	0
79	Rtr10	combined	Drop	0	0	0	0
79	Rtr11	combined	Drop	0	0	0	0
79	BTR1	combined	Drop	0	0	0	0
79	BTR2	combined	Drop	0	0	0	0
79	BTR3	combined	Drop	0	0	0	0
79	BTR32	combined	Drop	0	0	0	0
79	BTR4	combined	Drop	0	0	0	0
79	BTR42	combined	Drop	0	0	0	0
79	BTP1	combined	Drop	0	0	0	0
79	BTP2	combined	Drop	0	0	0	0
79	BTP3	combined	Drop	0	0	0	0
79	BTP4	combined	Drop	0	0	0	0
79	BTP32	combined	Drop	0	0	0	0
79	BTP42	combined	Drop	0	0	0	0
79	Cons1	combined	Drop	0	0	0	0
79	Cons2	combined	Drop	0	0	0	0
79	Prod11	combined	Drop	0	0	0	0
79	Prod12	combined	Drop	0	0	0	0
79	Prod21	combined	Drop	0	0	0	0
79	Prod22	combined	Drop	0	0	0	0
80	Rtr1	combined	Drop	0	0	0	0
80	Rtr2	combined	Drop	0	0	0	0
80	Rtr3	combined	Drop	0	0	0	0
80	Rtr4	combined	Drop	0	0	0	0
80	Rtr5	combined	Drop	0	0	0	0
80	Rtr6	combined	Drop	0	0	0	0
80	Rtr7	combined	Drop	0	0	0	0
80	Rtr8	combined	Drop	0	0	0	0
80	Rtr9	combined	Drop	0	0	0	0
80	Rtr10	combined	Drop	0	0	0	0
80	Rtr11	combined	Drop	0	0	0	0
80	BTR1	combined	Drop	0	0	0	0
80	BTR2	combined	Drop	0	0	0	0
80	BTR3	combined	Drop	0	0	0	0
80	BTR32	combined	Drop	0	0	0	0
80	BTR4	combined	Drop	0	0	0	0
80	BTR42	combined	Drop	0	0	0	0
80	BTP1	combined	Drop	0	0	0	0
80	BTP2	combined	Drop	0	0	0	0
80	BTP3	combined	Drop	0	0	0	0
80	BTP4	combined	Drop	0	0	0	0
80	BTP32	combined	Drop	0	0	0	0
80	BTP42	combined	Drop	0	0	0	0
80	Cons1	combined	Drop	0	0	0	0
80	Cons2	combined	Drop	0	0	0	0
80	Prod11	combined	Drop	0	0	0	0
80	Prod12	combined	Drop	0	0	0	0
80	Prod21	combined	Drop	0	0	0	0
80	Prod22	combined	Drop	0	0	0	0
81	Rtr1	combined	Drop	0	0	0	0
81	Rtr2	combined	Drop	0	0	0	0
81	Rtr3	combined	Drop	0	0	0	0
81	Rtr4	combined	Drop	0	0	0	0
81	Rtr5	combined	Drop	0	0	0	0
81	Rtr6	combined	Drop	0	0	0	0
81	Rtr7	combined	Drop	0	0	0	0
81	Rtr8	combined	Drop	0	0	0	0
81	Rtr9	combined	Drop	0	0	0	0
81	Rtr10	combined	Drop	0	0	0	0
81	Rtr11	combined	Drop	0	0	0	0
81	BTR1	combined	Drop	0	0	0	0
81	BTR2	combined	Drop	0	0	0	0
81	BTR3	combined	Drop	0	0	0	0
81	BTR32	combined	Drop	0	0	0	0
81	BTR4	combined	Drop	0	0	0	0
81	BTR42	combined	Drop	0	0	0	0
81	BTP1	combined	Drop	0	0	0	0
81	BTP2	combined	Drop	0	0	0	0
81	BTP3	combined	Drop	0	0	0	0
81	BTP4	combined	Drop	0	0	0	0
81	BTP32	combined	Drop	0	0	0	0
81	BTP42	combined	Drop	0	0	0	0
81	Cons1	combined	Drop	0	0	0	0
81	Cons2	combined	Drop	0	0	0	0
81	Prod11	combined	Drop	0	0	0	0
81	Prod12	combined	Drop	0	0	0	0
81	Prod21	combined	Drop	0	0	0	0
81	Prod22	combined	Drop	0	0	0	0
82	Rtr1	combined	Drop	0	0	0	0
82	Rtr2	combined	Drop	0	0	0	0
82	Rtr3	combined	Drop	0	0	0	0
82	Rtr4	combined	Drop	0	0	0	0
82	Rtr5	combined	Drop	0	0	0	0
82	Rtr6	combined	Drop	0	0	0	0
82	Rtr7	combined	Drop	0	0	0	0
82	Rtr8	combined	Drop	0	0	0	0
82	Rtr9	combined	Drop	0	0	0	0
82	Rtr10	combined	Drop	0	0	0	0
82	Rtr11	combined	Drop	0	0	0	0
82	BTR1	combined	Drop	0	0	0	0
82	BTR2	combined	Drop	0	0	0	0
82	BTR3	combined	Drop	0	0	0	0
82	BTR32	combined	Drop	0	0	0	0
82	BTR4	combined	Drop	0	0	0	0
82	BTR42	combined	Drop	0	0	0	0
82	BTP1	combined	Drop	0	0	0	0
82	BTP2	combined	Drop	0	0	0	0
82	BTP3	combined	Drop	0	0	0	0
82	BTP4	combined	Drop	0	0	0	0
82	BTP32	combined	Drop	0	0	0	0
82	BTP42	combined	Drop	0	0	0	0
82	Cons1	combined	Drop	0	0	0	0
82	Cons2	combined	Drop	0	0	0	0
82	Prod11	combined	Drop	0	0	0	0
82	Prod12	combined	Drop	0	0	0	0
82	Prod21	combined	Drop	0	0	0	0
82	Prod22	combined	Drop	0	0	0	0
83	Rtr1	combined	Drop	0	0	0	0
83	Rtr2	combined	Drop	0	0	0	0
83	Rtr3	combined	Drop	0	0	0	0
83	Rtr4	combined	Drop	0	0	0	0
83	Rtr5	combined	Drop	0	0	0	0
83	Rtr6	combined	Drop	0	0	0	0
83	Rtr7	combined	Drop	0	0	0	0
83	Rtr8	combined	Drop	0	0	0	0
83	Rtr9	combined	Drop	0	0	0	0
83	Rtr10	combined	Drop	0	0	0	0
83	Rtr11	combined	Drop	0	0	0	0
83	BTR1	combined	Drop	0	0	0	0
83	BTR2	combined	Drop	0	0	0	0
83	BTR3	combined	Drop	0	0	0	0
83	BTR32	combined	Drop	0	0	0	0
83	BTR4	combined	Drop	0	0	0	0
83	BTR42	combined	Drop	0	0	0	0
83	BTP1	combined	Drop	0	0	0	0
83	BTP2	combined	Drop	0	0	0	0
83	BTP3	combined	Drop	0	0	0	0
83	BTP4	combined	Drop	0	0	0	0
83	BTP32	combined	Drop	0	0	0	0
83	BTP42	combined	Drop	0	0	0	0
83	Cons1	combined	Drop	0	0	0	0
83	Cons2	combined	Drop	0	0	0	0
83	Prod11	combined	Drop	0	0	0	0
83	Prod12	combined	Drop	0	0	0	0
83	Prod21	combined	Drop	0	0	0	0
83	Prod22	combined	Drop	0	0	0	0
84	Rtr1	combined	Drop	0	0	0	0
84	Rtr2	combined	Drop	0	0	0	0
84	Rtr3	combined	Drop	0	0	0	0
84	Rtr4	combined	Drop	0	0	0	0
84	Rtr5	combined	Drop	0	0	0	0
84	Rtr6	combined	Drop	0	0	0	0
84	Rtr7	combined	Drop	0	0	0	0
84	Rtr8	combined	Drop	0	0	0	0
84	Rtr9	combined	Drop	0	0	0	0
84	Rtr10	combined	Drop	0	0	0	0
84	Rtr11	combined	Drop	0	0	0	0
84	BTR1	combined	Drop	0	0	0	0
84	BTR2	combined	Drop	0	0	0	0
84	BTR3	combined	Drop	0	0	0	0
84	BTR32	combined	Drop	0	0	0	0
84	BTR4	combined	Drop	0	0	0	0
84	BTR42	combined	Drop	0	0	0	0
84	BTP1	combined	Drop	0	0	0	0
84	BTP2	combined	Drop	0	0	0	0
84	BTP3	combined	Drop	0	0	0	0
84	BTP4	combined	Drop	0	0	0	0
84	BTP32	combined	Drop	0	0	0	0
84	BTP42	combined	Drop	0	0	0	0
84	Cons1	combined	Drop	0	0	0	0
84	Cons2	combined	Drop	0	0	0	0
84	Prod11	combined	Drop	0	0	0	0
84	Prod12	combined	Drop	0	0	0	0
84	Prod21	combined	Drop	0	0	0	0
84	Prod22	combined	Drop	0	0	0	0
85	Rtr1	combined	Drop	0	0	0	0
85	Rtr2	combined	Drop	0	0	0	0
85	Rtr3	combined	Drop	0	0	0	0
85	Rtr4	combined	Drop	0	0	0	0
85	Rtr5	combined	Drop	0	0	0	0
85	Rtr6	combined	Drop	0	0	0	0
85	Rtr7	combined	Drop	0	0	0	0
85	Rtr8	combined	Drop	0	0	0	0
85	Rtr9	combined	Drop	0	0	0	0
85	Rtr10	combined	Drop	0	0	0	0
85	Rtr11	combined	Drop	0	0	0	0
85	BTR1	combined	Drop	0	0	0	0
85	BTR2	combined	Drop	0	0	0	0
85	BTR3	combined	Drop	0	0	0	0
85	BTR32	combined	Drop	0	0	0	0
85	BTR4	combined	Drop	0	0	0	0
85	BTR42	combined	Drop	0	0	0	0
85	BTP1	combined	Drop	0	0	0	0
85	BTP2	combined	Drop	0	0	0	0
85	BTP3	combined	Drop	0	0	0	0
85	BTP4	combined	Drop	0	0	0	0
85	BTP32	combined	Drop	0	0	0	0
85	BTP42	combined	Drop	0	0	0	0
85	Cons1	combined	Drop	0	0	0	0
85	Cons2	combined	Drop	0	0	0	0
85	Prod11	combined	Drop	0	0	0	0
85	Prod12	combined	Drop	0	0	0	0
85	Prod21	combined	Drop	0	0	0	0
85	Prod22	combined	Drop	0	0	0	0
86	Rtr1	combined	Drop	0	0	0	0
86	Rtr2	combined	Drop	0	0	0	0
86	Rtr3	combined	Drop	0	0	0	0
86	Rtr4	combined	Drop	0	0	0	0
86	Rtr5	combined	Drop	0	0	0	0
86	Rtr6	combined	Drop	0	0	0	0
86	Rtr7	combined	Drop	0	0	0	0
86	Rtr8	combined	Drop	0	0	0	0
86	Rtr9	combined	Drop	0	0	0	0
86	Rtr10	combined	Drop	0	0	0	0
86	Rtr11	combined	Drop	0	0	0	0
86	BTR1	combined	Drop	0	0	0	0
86	BTR2	combined	Drop	0	0	0	0
86	BTR3	combined	Drop	0	0	0	0
86	BTR32	combined	Drop	0	0	0	0
86	BTR4	combined	Drop	0	0	0	0
86	BTR42	combined	Drop	0	0	0	0
86	BTP1	combined	Drop	0	0	0	0
86	BTP2	combined	Drop	0	0	0	0
86	BTP3	combined	Drop	0	0	0	0
86	BTP4	combined	Drop	0	0	0	0
86	BTP32	combined	Drop	0	0	0	0
86	BTP42	combined	Drop	0	0	0	0
86	Cons1	combined	Drop	0	0	0	0
86	Cons2	combined	Drop	0	0	0	0
86	Prod11	combined	Drop	0	0	0	0
86	Prod12	combined	Drop	0	0	0	0
86	Prod21	combined	Drop	0	0	0	0
86	Prod22	combined	Drop	0	0	0	0
87	Rtr1	combined	Drop	0	0	0	0
87	Rtr2	combined	Drop	0	0	0	0
87	Rtr3	combined	Drop	0	0	0	0
87	Rtr4	combined	Drop	0	0	0	0
87	Rtr5	combined	Drop	0	0	0	0
87	Rtr6	combined	Drop	0	0	0	0
87	Rtr7	combined	Drop	0	0	0	0
87	Rtr8	combined	Drop	0	0	0	0
87	Rtr9	combined	Drop	0	0	0	0
87	Rtr10	combined	Drop	0	0	0	0
87	Rtr11	combined	Drop	0	0	0	0
87	BTR1	combined	Drop	0	0	0	0
87	BTR2	combined	Drop	0	0	0	0
87	BTR3	combined	Drop	0	0	0	0
87	BTR32	combined	Drop	0	0	0	0
87	BTR4	combined	Drop	0	0	0	0
87	BTR42	combined	Drop	0	0	0	0
87	BTP1	combined	Drop	0	0	0	0
87	BTP2	combined	Drop	0	0	0	0
87	BTP3	combined	Drop	0	0	0	0
87	BTP4	combined	Drop	0	0	0	0
87	BTP32	combined	Drop	0	0	0	0
87	BTP42	combined	Drop	0	0	0	0
87	Cons1	combined	Drop	0	0	0	0
87	Cons2	combined	Drop	0	0	0	0
87	Prod11	combined	Drop	0	0	0	0
87	Prod12	combined	Drop	0	0	0	0
87	Prod21	combined	Drop	0	0	0	0
87	Prod22	combined	Drop	0	0	0	0
88	Rtr1	combined	Drop	0	0	0	0
88	Rtr2	combined	Drop	0	0	0	0
88	Rtr3	combined	Drop	0	0	0	0
88	Rtr4	combined	Drop	0	0	0	0
88	Rtr5	combined	Drop	0	0	0	0
88	Rtr6	combined	Drop	0	0	0	0
88	Rtr7	combined	Drop	0	0	0	0
88	Rtr8	combined	Drop	0	0	0	0
88	Rtr9	combined	Drop	0	0	0	0
88	Rtr10	combined	Drop	0	0	0	0
88	Rtr11	combined	Drop	0	0	0	0
88	BTR1	combined	Drop	0	0	0	0
88	BTR2	combined	Drop	0	0	0	0
88	BTR3	combined	Drop	0	0	0	0
88	BTR32	combined	Drop	0	0	0	0
88	BTR4	combined	Drop	0	0	0	0
88	BTR42	combined	Drop	0	0	0	0
88	BTP1	combined	Drop	0	0	0	0
88	BTP2	combined	Drop	0	0	0	0
88	BTP3	combined	Drop	0	0	0	0
88	BTP4	combined	Drop	0	0	0	0
88	BTP32	combined	Drop	0	0	0	0
88	BTP42	combined	Drop	0	0	0	0
88	Cons1	combined	Drop	0	0	0	0
88	Cons2	combined	Drop	0	0	0	0
88	Prod11	combined	Drop	0	0	0	0
88	Prod12	combined	Drop	0	0	0	0
88	Prod21	combined	Drop	0	0	0	0
88	Prod22	combined	Drop	0	0	0	0
89	Rtr1	combined	Drop	0	0	0	0
89	Rtr2	combined	Drop	0	0	0	0
89	Rtr3	combined	Drop	0	0	0	0
89	Rtr4	combined	Drop	0	0	0	0
89	Rtr5	combined	Drop	0	0	0	0
89	Rtr6	combined	Drop	0	0	0	0
89	Rtr7	combined	Drop	0	0	0	0
89	Rtr8	combined	Drop	0	0	0	0
89	Rtr9	combined	Drop	0	0	0	0
89	Rtr10	combined	Drop	0	0	0	0
89	Rtr11	combined	Drop	0	0	0	0
89	BTR1	combined	Drop	0	0	0	0
89	BTR2	combined	Drop	0	0	0	0
89	BTR3	combined	Drop	0	0	0	0
89	BTR32	combined	Drop	0	0	0	0
89	BTR4	combined	Drop	0	0	0	0
89	BTR42	combined	Drop	0	0	0	0
89	BTP1	combined	Drop	0	0	0	0
89	BTP2	combined	Drop	0	0	0	0
89	BTP3	combined	Drop	0	0	0	0
89	BTP4	combined	Drop	0	0	0	0
89	BTP32	combined	Drop	0	0	0	0
89	BTP42	combined	Drop	0	0	0	0
89	Cons1	combined	Drop	0	0	0	0
89	Cons2	combined	Drop	0	0	0	0
89	Prod11	combined	Drop	0	0	0	0
89	Prod12	combined	Drop	0	0	0	0
89	Prod21	combined	Drop	0	0	0	0
89	Prod22	combined	Drop	0	0	0	0
90	Rtr1	combined	Drop	0	0	0	0
90	Rtr2	combined	Drop	0	0	0	0
90	Rtr3	combined	Drop	0	0	0	0
90	Rtr4	combined	Drop	0	0	0	0
90	Rtr5	combined	Drop	0	0	0	0
90	Rtr6	combined	Drop	0	0	0	0
90	Rtr7	combined	Drop	0	0	0	0
90	Rtr8	combined	Drop	0	0	0	0
90	Rtr9	combined	Drop	0	0	0	0
90	Rtr10	combined	Drop	0	0	0	0
90	Rtr11	combined	Drop	0	0	0	0
90	BTR1	combined	Drop	0	0	0	0
90	BTR2	combined	Drop	0	0	0	0
90	BTR3	combined	Drop	0	0	0	0
90	BTR32	combined	Drop	0	0	0	0
90	BTR4	combined	Drop	0	0	0	0
90	BTR42	combined	Drop	0	0	0	0
90	BTP1	combined	Drop	0	0	0	0
90	BTP2	combined	Drop	0	0	0	0
90	BTP3	combined	Drop	0	0	0	0
90	BTP4	combined	Drop	0	0	0	0
90	BTP32	combined	Drop	0	0	0	0
90	BTP42	combined	Drop	0	0	0	0
90	Cons1	combined	Drop	0	0	0	0
90	Cons2	combined	Drop	0	0	0	0
90	Prod11	combined	Drop	0	0	0	0
90	Prod12	combined	Drop	0	0	0	0
90	Prod21	combined	Drop	0	0	0	0
90	Prod22	combined	Drop	0	0	0	0
91	Rtr1	combined	Drop	0	0	0	0
91	Rtr2	combined	Drop	0	0	0	0
91	Rtr3	combined	Drop	0	0	0	0
91	Rtr4	combined	Drop	0	0	0	0
91	Rtr5	combined	Drop	0	0	0	0
91	Rtr6	combined	Drop	0	0	0	0
91	Rtr7	combined	Drop	0	0	0	0
91	Rtr8	combined	Drop	0	0	0	0
91	Rtr9	combined	Drop	0	0	0	0
91	Rtr10	combined	Drop	0	0	0	0
91	Rtr11	combined	Drop	0	0	0	0
91	BTR1	combined	Drop	0	0	0	0
91	BTR2	combined	Drop	0	0	0	0
91	BTR3	combined	Drop	0	0	0	0
91	BTR32	combined	Drop	0	0	0	0
91	BTR4	combined	Drop	0	0	0	0
91	BTR42	combined	Drop	0	0	0	0
91	BTP1	combined	Drop	0	0	0	0
91	BTP2	combined	Drop	0	0	0	0
91	BTP3	combined	Drop	0	0	0	0
91	BTP4	combined	Drop	0	0	0	0
91	BTP32	combined	Drop	0	0	0	0
91	BTP42	combined	Drop	0	0	0	0
91	Cons1	combined	Drop	0	0	0	0
91	Cons2	combined	Drop	0	0	0	0
91	Prod11	combined	Drop	0	0	0	0
91	Prod12	combined	Drop	0	0	0	0
91	Prod21	combined	Drop	0	0	0	0
91	Prod22	combined	Drop	0	0	0	0
92	Rtr1	combined	Drop	0	0	0	0
92	Rtr2	combined	Drop	0	0	0	0
92	Rtr3	combined	Drop	0	0	0	0
92	Rtr4	combined	Drop	0	0	0	0
92	Rtr5	combined	Drop	0	0	0	0
92	Rtr6	combined	Drop	0	0	0	0
92	Rtr7	combined	Drop	0	0	0	0
