Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
7	Rtr8	257	netdev://[00:00:00:00:00:0f]	OutTimedOutInterests	172.304	0	104	0
7	Rtr8	258	netdev://[00:00:00:00:00:2c]	InInterests	9427.72	229.206	4801	116.758
7	Rtr8	258	netdev://[00:00:00:00:00:2c]	OutInterests	0	0	0	0
7	Rtr8	258	netdev://[00:00:00:00:00:2c]	InData	0	0	0	0
7	Rtr8	258	netdev://[00:00:00:00:00:2c]	OutData	2034.24	2138.88	947	995.722
7	Rtr8	258	netdev://[00:00:00:00:00:2c]	InNacks	0	0	0	0
7	Rtr8	258	netdev://[00:00:00:00:00:2c]	OutNacks	0	0	0	0
7	Rtr8	258	netdev://[00:00:00:00:00:2c]	InSatisfiedInterests	742.362	0	353	0
7	Rtr8	258	netdev://[00:00:00:00:00:2c]	InTimedOutInterests	51.7087	0	26	0
7	Rtr8	258	netdev://[00:00:00:00:00:2c]	OutSatisfiedInterests	0	0	0	0
7	Rtr8	258	netdev://[00:00:00:00:00:2c]	OutTimedOutInterests	0	0	0	0
7	Rtr8	259	internal://	InInterests	0	0	0	0
7	Rtr8	259	internal://	OutInterests	0	0	0	0
7	Rtr8	259	internal://	InData	0	0	0	0
7	Rtr8	259	internal://	OutData	0	0	0	0
7	Rtr8	259	internal://	InNacks	0	0	0	0
7	Rtr8	259	internal://	OutNacks	0	0	0	0
7	Rtr8	259	internal://	InSatisfiedInterests	2.62144e-09	0	0	0
7	Rtr8	259	internal://	InTimedOutInterests	0	0	0	0
7	Rtr8	259	internal://	OutSatisfiedInterests	0	0	0	0
7	Rtr8	259	internal://	OutTimedOutInterests	0	0	0	0
7	Rtr8	-1	all	SatisfiedInterests	3660.69	0	1771	0
7	Rtr8	-1	all	TimedOutInterests	267.198	0	154	0
7	Rtr9	1	internal://	InInterests	0	0	0	0
7	Rtr9	1	internal://	OutInterests	0	0	0	0
7	Rtr9	1	internal://	InData	0	0	0	0
7	Rtr9	1	internal://	OutData	0	0	0	0
7	Rtr9	1	internal://	InNacks	0	0	0	0
7	Rtr9	1	internal://	OutNacks	0	0	0	0
7	Rtr9	1	internal://	InSatisfiedInterests	0	0	0	0
7	Rtr9	1	internal://	InTimedOutInterests	0	0	0	0
7	Rtr9	1	internal://	OutSatisfiedInterests	2.62144e-09	0	0	0
7	Rtr9	1	internal://	OutTimedOutInterests	0	0	0	0
7	Rtr9	256	netdev://[00:00:00:00:00:10]	InInterests	682.63	17.9573	318	8.36621
7	Rtr9	256	netdev://[00:00:00:00:00:10]	OutInterests	7535.69	190.617	3711	93.8516
7	Rtr9	256	netdev://[00:00:00:00:00:10]	InData	1009.95	1063.08	520	547.354
7	Rtr9	256	netdev://[00:00:00:00:00:10]	OutData	581.342	612.52	286	301.338
7	Rtr9	256	netdev://[00:00:00:00:00:10]	InNacks	0	0	0	0
7	Rtr9	256	netdev://[00:00:00:00:00:10]	OutNacks	0	0	0	0
7	Rtr9	256	netdev://[00:00:00:00:00:10]	InSatisfiedInterests	559.714	0	277	0
7	Rtr9	256	netdev://[00:00:00:00:00:10]	InTimedOutInterests	95.7092	0	58	0
7	Rtr9	256	netdev://[00:00:00:00:00:10]	OutSatisfiedInterests	991.172	0	513	0
7	Rtr9	256	netdev://[00:00:00:00:00:10]	OutTimedOutInterests	30.4488	0	16	0
7	Rtr9	257	netdev://[00:00:00:00:00:12]	InInterests	1295.44	34.1033	655	17.2432
7	Rtr9	257	netdev://[00:00:00:00:00:12]	OutInterests	9150.95	240.63	4652	122.338
7	Rtr9	257	netdev://[00:00:00:00:00:12]	InData	1369	1442.39	716	754.384
7	Rtr9	257	netdev://[00:00:00:00:00:12]	OutData	788.404	830.699	399	420.403
7	Rtr9	257	netdev://[00:00:00:00:00:12]	InNacks	0	0	0	0
7	Rtr9	257	netdev://[00:00:00:00:00:12]	OutNacks	0	0	0	0
7	Rtr9	257	netdev://[00:00:00:00:00:12]	InSatisfiedInterests	854.154	0	434	0
7	Rtr9	257	netdev://[00:00:00:00:00:12]	InTimedOutInterests	236.158	0	138	0
7	Rtr9	257	netdev://[00:00:00:00:00:12]	OutSatisfiedInterests	1353.57	0	706	0
7	Rtr9	257	netdev://[00:00:00:00:00:12]	OutTimedOutInterests	49.7935	0	23	0
7	Rtr9	258	netdev://[00:00:00:00:00:1c]	InInterests	10181.6	267.433	5184	136.177
7	Rtr9	258	netdev://[00:00:00:00:00:1c]	OutInterests	0	0	0	0
7	Rtr9	258	netdev://[00:00:00:00:00:1c]	InData	0	0	0	0
7	Rtr9	258	netdev://[00:00:00:00:00:1c]	OutData	2398.53	2526.84	1243	1309.5
7	Rtr9	258	netdev://[00:00:00:00:00:1c]	InNacks	0	0	0	0
7	Rtr9	258	netdev://[00:00:00:00:00:1c]	OutNacks	0	0	0	0
7	Rtr9	258	netdev://[00:00:00:00:00:1c]	InSatisfiedInterests	1235.06	0	645	0
7	Rtr9	258	netdev://[00:00:00:00:00:1c]	InTimedOutInterests	41.4735	0	18	0
7	Rtr9	258	netdev://[00:00:00:00:00:1c]	OutSatisfiedInterests	0	0	0	0
7	Rtr9	258	netdev://[00:00:00:00:00:1c]	OutTimedOutInterests	0	0	0	0
7	Rtr9	259	netdev://[00:00:00:00:00:20]	InInterests	0	0	0	0
7	Rtr9	259	netdev://[00:00:00:00:00:20]	OutInterests	1802.19	47.4294	888	23.3711
7	Rtr9	259	netdev://[00:00:00:00:00:20]	InData	1140.55	1201.72	573	603.73
7	Rtr9	259	netdev://[00:00:00:00:00:20]	OutData	0	0	0	0
7	Rtr9	259	netdev://[00:00:00:00:00:20]	InNacks	0	0	0	0
7	Rtr9	259	netdev://[00:00:00:00:00:20]	OutNacks	0	0	0	0
7	Rtr9	259	netdev://[00:00:00:00:00:20]	InSatisfiedInterests	0	0	0	0
7	Rtr9	259	netdev://[00:00:00:00:00:20]	InTimedOutInterests	0	0	0	0
7	Rtr9	259	netdev://[00:00:00:00:00:20]	OutSatisfiedInterests	1210.27	0	609	0
7	Rtr9	259	netdev://[00:00:00:00:00:20]	OutTimedOutInterests	292.508	0	172	0
7	Rtr9	260	netdev://[00:00:00:00:00:2e]	InInterests	8374.17	211.514	4125	104.163
7	Rtr9	260	netdev://[00:00:00:00:00:2e]	OutInterests	0	0	0	0
7	Rtr9	260	netdev://[00:00:00:00:00:2e]	InData	0	0	0	0
7	Rtr9	260	netdev://[00:00:00:00:00:2e]	OutData	1818.23	1913.6	920	968.251
7	Rtr9	260	netdev://[00:00:00:00:00:2e]	InNacks	0	0	0	0
7	Rtr9	260	netdev://[00:00:00:00:00:2e]	OutNacks	0	0	0	0
7	Rtr9	260	netdev://[00:00:00:00:00:2e]	InSatisfiedInterests	991.172	0	513	0
7	Rtr9	260	netdev://[00:00:00:00:00:2e]	InTimedOutInterests	30.4488	0	16	0
7	Rtr9	260	netdev://[00:00:00:00:00:2e]	OutSatisfiedInterests	0	0	0	0
7	Rtr9	260	netdev://[00:00:00:00:00:2e]	OutTimedOutInterests	0	0	0	0
7	Rtr9	261	internal://	InInterests	0	0	0	0
7	Rtr9	261	internal://	OutInterests	0	0	0	0
7	Rtr9	261	internal://	InData	0	0	0	0
7	Rtr9	261	internal://	OutData	0	0	0	0
7	Rtr9	261	internal://	InNacks	0	0	0	0
7	Rtr9	261	internal://	OutNacks	0	0	0	0
7	Rtr9	261	internal://	InSatisfiedInterests	2.62144e-09	0	0	0
7	Rtr9	261	internal://	InTimedOutInterests	0	0	0	0
7	Rtr9	261	internal://	OutSatisfiedInterests	0	0	0	0
7	Rtr9	261	internal://	OutTimedOutInterests	0	0	0	0
7	Rtr9	-1	all	SatisfiedInterests	5542.81	0	2828	0
7	Rtr9	-1	all	TimedOutInterests	364.43	0	206	0
7	Rtr10	1	internal://	InInterests	0	0	0	0
7	Rtr10	1	internal://	OutInterests	0	0	0	0
7	Rtr10	1	internal://	InData	0	0	0	0
7	Rtr10	1	internal://	OutData	0	0	0	0
7	Rtr10	1	internal://	InNacks	0	0	0	0
7	Rtr10	1	internal://	OutNacks	0	0	0	0
7	Rtr10	1	internal://	InSatisfiedInterests	0	0	0	0
7	Rtr10	1	internal://	InTimedOutInterests	0	0	0	0
7	Rtr10	1	internal://	OutSatisfiedInterests	2.62144e-09	0	0	0
7	Rtr10	1	internal://	OutTimedOutInterests	0	0	0	0
7	Rtr10	258	internal://	InInterests	0	0	0	0
7	Rtr10	258	internal://	OutInterests	0	0	0	0
7	Rtr10	258	internal://	InData	0	0	0	0
7	Rtr10	258	internal://	OutData	0	0	0	0
7	Rtr10	258	internal://	InNacks	0	0	0	0
7	Rtr10	258	internal://	OutNacks	0	0	0	0
7	Rtr10	258	internal://	InSatisfiedInterests	2.62144e-09	0	0	0
7	Rtr10	258	internal://	InTimedOutInterests	0	0	0	0
7	Rtr10	258	internal://	OutSatisfiedInterests	0	0	0	0
7	Rtr10	258	internal://	OutTimedOutInterests	0	0	0	0
7	Rtr10	-1	all	SatisfiedInterests	2.62144e-09	0	0	0
7	Rtr10	-1	all	TimedOutInterests	0	0	0	0
7	Rtr11	1	internal://	InInterests	0	0	0	0
7	Rtr11	1	internal://	OutInterests	0	0	0	0
7	Rtr11	1	internal://	InData	0	0	0	0
7	Rtr11	1	internal://	OutData	0	0	0	0
7	Rtr11	1	internal://	InNacks	0	0	0	0
7	Rtr11	1	internal://	OutNacks	0	0	0	0
7	Rtr11	1	internal://	InSatisfiedInterests	0	0	0	0
7	Rtr11	1	internal://	InTimedOutInterests	0	0	0	0
7	Rtr11	1	internal://	OutSatisfiedInterests	2.62144e-09	0	0	0
7	Rtr11	1	internal://	OutTimedOutInterests	0	0	0	0
7	Rtr11	258	internal://	InInterests	0	0	0	0
7	Rtr11	258	internal://	OutInterests	0	0	0	0
7	Rtr11	258	internal://	InData	0	0	0	0
7	Rtr11	258	internal://	OutData	0	0	0	0
7	Rtr11	258	internal://	InNacks	0	0	0	0
7	Rtr11	258	internal://	OutNacks	0	0	0	0
7	Rtr11	258	internal://	InSatisfiedInterests	2.62144e-09	0	0	0
7	Rtr11	258	internal://	InTimedOutInterests	0	0	0	0
7	Rtr11	258	internal://	OutSatisfiedInterests	0	0	0	0
7	Rtr11	258	internal://	OutTimedOutInterests	0	0	0	0
7	Rtr11	-1	all	SatisfiedInterests	2.62144e-09	0	0	0
7	Rtr11	-1	all	TimedOutInterests	0	0	0	0
7	BTR1	1	internal://	InInterests	0	0	0	0
7	BTR1	1	internal://	OutInterests	0	0	0	0
7	BTR1	1	internal://	InData	0	0	0	0
7	BTR1	1	internal://	OutData	0	0	0	0
7	BTR1	1	internal://	InNacks	0	0	0	0
7	BTR1	1	internal://	OutNacks	0	0	0	0
7	BTR1	1	internal://	InSatisfiedInterests	0	0	0	0
7	BTR1	1	internal://	InTimedOutInterests	0	0	0	0
7	BTR1	1	internal://	OutSatisfiedInterests	2.62144e-09	0	0	0
7	BTR1	1	internal://	OutTimedOutInterests	0	0	0	0
7	BTR1	256	netdev://[00:00:00:00:00:25]	InInterests	0	0	0	0
7	BTR1	256	netdev://[00:00:00:00:00:25]	OutInterests	11975.8	291.281	6126	149.009
7	BTR1	256	netdev://[00:00:00:00:00:25]	InData	1147.68	1206.77	574	603.562
7	BTR1	256	netdev://[00:00:00:00:00:25]	OutData	0	0	0	0
7	BTR1	256	netdev://[00:00:00:00:00:25]	InNacks	0	0	0	0
7	BTR1	256	netdev://[00:00:00:00:00:25]	OutNacks	0	0	0	0
7	BTR1	256	netdev://[00:00:00:00:00:25]	InSatisfiedInterests	0	0	0	0
7	BTR1	256	netdev://[00:00:00:00:00:25]	InTimedOutInterests	0	0	0	0
7	BTR1	256	netdev://[00:00:00:00:00:25]	OutSatisfiedInterests	1064.27	0	531	0
7	BTR1	256	netdev://[00:00:00:00:00:25]	OutTimedOutInterests	0	0	0	0
7	BTR1	257	internal://	InInterests	0	0	0	0
7	BTR1	257	internal://	OutInterests	0	0	0	0
7	BTR1	257	internal://	InData	0	0	0	0
7	BTR1	257	internal://	OutData	0	0	0	0
7	BTR1	257	internal://	InNacks	0	0	0	0
7	BTR1	257	internal://	OutNacks	0	0	0	0
7	BTR1	257	internal://	InSatisfiedInterests	2.62144e-09	0	0	0
7	BTR1	257	internal://	InTimedOutInterests	0	0	0	0
7	BTR1	257	internal://	OutSatisfiedInterests	0	0	0	0
7	BTR1	257	internal://	OutTimedOutInterests	0	0	0	0
7	BTR1	258	appFace://	InInterests	22232.8	291.281	10954	149.009
7	BTR1	258	appFace://	OutInterests	0	0	0	0
7	BTR1	258	appFace://	InData	0	0	0	0
7	BTR1	258	appFace://	OutData	1064.27	1119.07	531	558.344
7	BTR1	258	appFace://	InNacks	0	0	0	0
7	BTR1	258	appFace://	OutNacks	0	0	0	0
7	BTR1	258	appFace://	InSatisfiedInterests	1064.27	0	531	0
7	BTR1	258	appFace://	InTimedOutInterests	0	0	0	0
7	BTR1	258	appFace://	OutSatisfiedInterests	0	0	0	0
7	BTR1	258	appFace://	OutTimedOutInterests	0	0	0	0
7	BTR1	-1	all	SatisfiedInterests	1147.68	0	574	0
7	BTR1	-1	all	TimedOutInterests	0	0	0	0
7	BTR2	1	internal://	InInterests	0	0	0	0
7	BTR2	1	internal://	OutInterests	0	0	0	0
7	BTR2	1	internal://	InData	0	0	0	0
7	BTR2	1	internal://	OutData	0	0	0	0
7	BTR2	1	internal://	InNacks	0	0	0	0
7	BTR2	1	internal://	OutNacks	0	0	0	0
7	BTR2	1	internal://	InSatisfiedInterests	0	0	0	0
7	BTR2	1	internal://	InTimedOutInterests	0	0	0	0
7	BTR2	1	internal://	OutSatisfiedInterests	2.62144e-09	0	0	0
7	BTR2	1	internal://	OutTimedOutInterests	0	0	0	0
7	BTR2	256	netdev://[00:00:00:00:00:27]	InInterests	0	0	0	0
7	BTR2	256	netdev://[00:00:00:00:00:27]	OutInterests	13871.3	337.435	7195	175.08
7	BTR2	256	netdev://[00:00:00:00:00:27]	InData	1147.67	1206.71	574	603.54
7	BTR2	256	netdev://[00:00:00:00:00:27]	OutData	0	0	0	0
7	BTR2	256	netdev://[00:00:00:00:00:27]	InNacks	0	0	0	0
7	BTR2	256	netdev://[00:00:00:00:00:27]	OutNacks	0	0	0	0
7	BTR2	256	netdev://[00:00:00:00:00:27]	InSatisfiedInterests	0	0	0	0
7	BTR2	256	netdev://[00:00:00:00:00:27]	InTimedOutInterests	0	0	0	0
7	BTR2	256	netdev://[00:00:00:00:00:27]	OutSatisfiedInterests	1074.06	0	539	0
7	BTR2	256	netdev://[00:00:00:00:00:27]	OutTimedOutInterests	0	0	0	0
7	BTR2	257	internal://	InInterests	0	0	0	0
7	BTR2	257	internal://	OutInterests	0	0	0	0
7	BTR2	257	internal://	InData	0	0	0	0
7	BTR2	257	internal://	OutData	0	0	0	0
7	BTR2	257	internal://	InNacks	0	0	0	0
7	BTR2	257	internal://	OutNacks	0	0	0	0
7	BTR2	257	internal://	InSatisfiedInterests	2.62144e-09	0	0	0
7	BTR2	257	internal://	InTimedOutInterests	0	0	0	0
7	BTR2	257	internal://	OutSatisfiedInterests	0	0	0	0
7	BTR2	257	internal://	OutTimedOutInterests	0	0	0	0
7	BTR2	258	appFace://	InInterests	32949.9	337.435	17055	175.08
7	BTR2	258	appFace://	OutInterests	0	0	0	0
7	BTR2	258	appFace://	InData	0	0	0	0
7	BTR2	258	appFace://	OutData	1074.06	1129.3	539	566.731
7	BTR2	258	appFace://	InNacks	0	0	0	0
7	BTR2	258	appFace://	OutNacks	0	0	0	0
7	BTR2	258	appFace://	InSatisfiedInterests	1074.06	0	539	0
7	BTR2	258	appFace://	InTimedOutInterests	0	0	0	0
7	BTR2	258	appFace://	OutSatisfiedInterests	0	0	0	0
7	BTR2	258	appFace://	OutTimedOutInterests	0	0	0	0
7	BTR2	-1	all	SatisfiedInterests	1147.67	0	574	0
7	BTR2	-1	all	TimedOutInterests	0	0	0	0
7	BTR3	1	internal://	InInterests	0	0	0	0
7	BTR3	1	internal://	OutInterests	0	0	0	0
7	BTR3	1	internal://	InData	0	0	0	0
7	BTR3	1	internal://	OutData	0	0	0	0
7	BTR3	1	internal://	InNacks	0	0	0	0
7	BTR3	1	internal://	OutNacks	0	0	0	0
7	BTR3	1	internal://	InSatisfiedInterests	0	0	0	0
7	BTR3	1	internal://	InTimedOutInterests	0	0	0	0
7	BTR3	1	internal://	OutSatisfiedInterests	2.62144e-09	0	0	0
7	BTR3	1	internal://	OutTimedOutInterests	0	0	0	0
7	BTR3	256	netdev://[00:00:00:00:00:29]	InInterests	0	0	0	0
7	BTR3	256	netdev://[00:00:00:00:00:29]	OutInterests	14759.9	359.249	7203	175.323
7	BTR3	256	netdev://[00:00:00:00:00:29]	InData	1146.39	1205.43	573	602.526
7	BTR3	256	netdev://[00:00:00:00:00:29]	OutData	0	0	0	0
7	BTR3	256	netdev://[00:00:00:00:00:29]	InNacks	0	0	0	0
7	BTR3	256	netdev://[00:00:00:00:00:29]	OutNacks	0	0	0	0
7	BTR3	256	netdev://[00:00:00:00:00:29]	InSatisfiedInterests	0	0	0	0
7	BTR3	256	netdev://[00:00:00:00:00:29]	InTimedOutInterests	0	0	0	0
7	BTR3	256	netdev://[00:00:00:00:00:29]	OutSatisfiedInterests	1097.31	0	550	0
7	BTR3	256	netdev://[00:00:00:00:00:29]	OutTimedOutInterests	0	0	0	0
7	BTR3	257	internal://	InInterests	0	0	0	0
7	BTR3	257	internal://	OutInterests	0	0	0	0
7	BTR3	257	internal://	InData	0	0	0	0
7	BTR3	257	internal://	OutData	0	0	0	0
7	BTR3	257	internal://	InNacks	0	0	0	0
7	BTR3	257	internal://	OutNacks	0	0	0	0
7	BTR3	257	internal://	InSatisfiedInterests	2.62144e-09	0	0	0
7	BTR3	257	internal://	InTimedOutInterests	0	0	0	0
7	BTR3	257	internal://	OutSatisfiedInterests	0	0	0	0
7	BTR3	257	internal://	OutTimedOutInterests	0	0	0	0
7	BTR3	258	appFace://	InInterests	43447.9	359.249	21395	175.323
7	BTR3	258	appFace://	OutInterests	0	0	0	0
7	BTR3	258	appFace://	InData	0	0	0	0
7	BTR3	258	appFace://	OutData	1097.31	1153.82	550	578.338
7	BTR3	258	appFace://	InNacks	0	0	0	0
7	BTR3	258	appFace://	OutNacks	0	0	0	0
7	BTR3	258	appFace://	InSatisfiedInterests	1097.31	0	550	0
7	BTR3	258	appFace://	InTimedOutInterests	0	0	0	0
7	BTR3	258	appFace://	OutSatisfiedInterests	0	0	0	0
7	BTR3	258	appFace://	OutTimedOutInterests	0	0	0	0
7	BTR3	-1	all	SatisfiedInterests	1146.39	0	573	0
7	BTR3	-1	all	TimedOutInterests	0	0	0	0
7	BTR32	1	internal://	InInterests	0	0	0	0
7	BTR32	1	internal://	OutInterests	0	0	0	0
7	BTR32	1	internal://	InData	0	0	0	0
7	BTR32	1	internal://	OutData	0	0	0	0
7	BTR32	1	internal://	InNacks	0	0	0	0
7	BTR32	1	internal://	OutNacks	0	0	0	0
7	BTR32	1	internal://	InSatisfiedInterests	0	0	0	0
7	BTR32	1	internal://	InTimedOutInterests	0	0	0	0
7	BTR32	1	internal://	OutSatisfiedInterests	2.62144e-09	0	0	0
7	BTR32	1	internal://	OutTimedOutInterests	0	0	0	0
7	BTR32	256	netdev://[00:00:00:00:00:2f]	InInterests	0	0	0	0
7	BTR32	256	netdev://[00:00:00:00:00:2f]	OutInterests	2187.39	55.3915	2	0.0498047
7	BTR32	256	netdev://[00:00:00:00:00:2f]	InData	230.794	242.912	7	7.36914
7	BTR32	256	netdev://[00:00:00:00:00:2f]	OutData	0	0	0	0
7	BTR32	256	netdev://[00:00:00:00:00:2f]	InNacks	0	0	0	0
7	BTR32	256	netdev://[00:00:00:00:00:2f]	OutNacks	0	0	0	0
7	BTR32	256	netdev://[00:00:00:00:00:2f]	InSatisfiedInterests	0	0	0	0
7	BTR32	256	netdev://[00:00:00:00:00:2f]	InTimedOutInterests	0	0	0	0
7	BTR32	256	netdev://[00:00:00:00:00:2f]	OutSatisfiedInterests	217.654	0	7	0
7	BTR32	256	netdev://[00:00:00:00:00:2f]	OutTimedOutInterests	0	0	0	0
7	BTR32	257	internal://	InInterests	0	0	0	0
7	BTR32	257	internal://	OutInterests	0	0	0	0
7	BTR32	257	internal://	InData	0	0	0	0
7	BTR32	257	internal://	OutData	0	0	0	0
7	BTR32	257	internal://	InNacks	0	0	0	0
7	BTR32	257	internal://	OutNacks	0	0	0	0
7	BTR32	257	internal://	InSatisfiedInterests	2.62144e-09	0	0	0
7	BTR32	257	internal://	InTimedOutInterests	0	0	0	0
7	BTR32	257	internal://	OutSatisfiedInterests	0	0	0	0
7	BTR32	257	internal://	OutTimedOutInterests	0	0	0	0
7	BTR32	258	appFace://	InInterests	6771.56	55.3915	2	0.0498047
7	BTR32	258	appFace://	OutInterests	0	0	0	0
7	BTR32	258	appFace://	InData	0	0	0	0
7	BTR32	258	appFace://	OutData	217.654	229.081	7	7.36914
7	BTR32	258	appFace://	InNacks	0	0	0	0
7	BTR32	258	appFace://	OutNacks	0	0	0	0
7	BTR32	258	appFace://	InSatisfiedInterests	217.654	0	7	0
7	BTR32	258	appFace://	InTimedOutInterests	0	0	0	0
7	BTR32	258	appFace://	OutSatisfiedInterests	0	0	0	0
7	BTR32	258	appFace://	OutTimedOutInterests	0	0	0	0
7	BTR32	-1	all	SatisfiedInterests	230.794	0	7	0
7	BTR32	-1	all	TimedOutInterests	0	0	0	0
7	BTR4	1	internal://	InInterests	0	0	0	0
7	BTR4	1	internal://	OutInterests	0	0	0	0
7	BTR4	1	internal://	InData	0	0	0	0
7	BTR4	1	internal://	OutData	0	0	0	0
7	BTR4	1	internal://	InNacks	0	0	0	0
7	BTR4	1	internal://	OutNacks	0	0	0	0
7	BTR4	1	internal://	InSatisfiedInterests	0	0	0	0
7	BTR4	1	internal://	InTimedOutInterests	0	0	0	0
7	BTR4	1	internal://	OutSatisfiedInterests	2.62144e-09	0	0	0
7	BTR4	1	internal://	OutTimedOutInterests	0	0	0	0
7	BTR4	256	netdev://[00:00:00:00:00:2b]	InInterests	0	0	0	0
7	BTR4	256	netdev://[00:00:00:00:00:2b]	OutInterests	11273	274.22	5345	130.021
7	BTR4	256	netdev://[00:00:00:00:00:2b]	InData	1146.33	1205.34	573	602.499
7	BTR4	256	netdev://[00:00:00:00:00:2b]	OutData	0	0	0	0
7	BTR4	256	netdev://[00:00:00:00:00:2b]	InNacks	0	0	0	0
7	BTR4	256	netdev://[00:00:00:00:00:2b]	OutNacks	0	0	0	0
7	BTR4	256	netdev://[00:00:00:00:00:2b]	InSatisfiedInterests	0	0	0	0
7	BTR4	256	netdev://[00:00:00:00:00:2b]	InTimedOutInterests	0	0	0	0
7	BTR4	256	netdev://[00:00:00:00:00:2b]	OutSatisfiedInterests	1079.74	0	538	0
7	BTR4	256	netdev://[00:00:00:00:00:2b]	OutTimedOutInterests	0	0	0	0
7	BTR4	257	internal://	InInterests	0	0	0	0
7	BTR4	257	internal://	OutInterests	0	0	0	0
7	BTR4	257	internal://	InData	0	0	0	0
7	BTR4	257	internal://	OutData	0	0	0	0
7	BTR4	257	internal://	InNacks	0	0	0	0
7	BTR4	257	internal://	OutNacks	0	0	0	0
7	BTR4	257	internal://	InSatisfiedInterests	2.62144e-09	0	0	0
7	BTR4	257	internal://	InTimedOutInterests	0	0	0	0
7	BTR4	257	internal://	OutSatisfiedInterests	0	0	0	0
7	BTR4	257	internal://	OutTimedOutInterests	0	0	0	0
7	BTR4	258	appFace://	InInterests	25167.9	274.22	11687	130.021
7	BTR4	258	appFace://	OutInterests	0	0	0	0
7	BTR4	258	appFace://	InData	0	0	0	0
7	BTR4	258	appFace://	OutData	1079.74	1135.32	538	565.697
7	BTR4	258	appFace://	InNacks	0	0	0	0
7	BTR4	258	appFace://	OutNacks	0	0	0	0
7	BTR4	258	appFace://	InSatisfiedInterests	1079.74	0	538	0
7	BTR4	258	appFace://	InTimedOutInterests	0	0	0	0
7	BTR4	258	appFace://	OutSatisfiedInterests	0	0	0	0
7	BTR4	258	appFace://	OutTimedOutInterests	0	0	0	0
7	BTR4	-1	all	SatisfiedInterests	1146.33	0	573	0
7	BTR4	-1	all	TimedOutInterests	0	0	0	0
7	BTR42	1	internal://	InInterests	0	0	0	0
7	BTR42	1	internal://	OutInterests	0	0	0	0
7	BTR42	1	internal://	InData	0	0	0	0
7	BTR42	1	internal://	OutData	0	0	0	0
7	BTR42	1	internal://	InNacks	0	0	0	0
7	BTR42	1	internal://	OutNacks	0	0	0	0
7	BTR42	1	internal://	InSatisfiedInterests	0	0	0	0
7	BTR42	1	internal://	InTimedOutInterests	0	0	0	0
7	BTR42	1	internal://	OutSatisfiedInterests	2.62144e-09	0	0	0
7	BTR42	1	internal://	OutTimedOutInterests	0	0	0	0
7	BTR42	256	netdev://[00:00:00:00:00:2d]	InInterests	0	0	0	0
7	BTR42	256	netdev://[00:00:00:00:00:2d]	OutInterests	11559.7	292.28	5679	143.55
7	BTR42	256	netdev://[00:00:00:00:00:2d]	InData	1146	1206.17	573	603.093
7	BTR42	256	netdev://[00:00:00:00:00:2d]	OutData	0	0	0	0
7	BTR42	256	netdev://[00:00:00:00:00:2d]	InNacks	0	0	0	0
7	BTR42	256	netdev://[00:00:00:00:00:2d]	OutNacks	0	0	0	0
7	BTR42	256	netdev://[00:00:00:00:00:2d]	InSatisfiedInterests	0	0	0	0
7	BTR42	256	netdev://[00:00:00:00:00:2d]	InTimedOutInterests	0	0	0	0
7	BTR42	256	netdev://[00:00:00:00:00:2d]	OutSatisfiedInterests	1049.54	0	522	0
7	BTR42	256	netdev://[00:00:00:00:00:2d]	OutTimedOutInterests	0	0	0	0
7	BTR42	257	internal://	InInterests	0	0	0	0
7	BTR42	257	internal://	OutInterests	0	0	0	0
7	BTR42	257	internal://	InData	0	0	0	0
7	BTR42	257	internal://	OutData	0	0	0	0
7	BTR42	257	internal://	InNacks	0	0	0	0
7	BTR42	257	internal://	OutNacks	0	0	0	0
7	BTR42	257	internal://	InSatisfiedInterests	2.62144e-09	0	0	0
7	BTR42	257	internal://	InTimedOutInterests	0	0	0	0
7	BTR42	257	internal://	OutSatisfiedInterests	0	0	0	0
7	BTR42	257	internal://	OutTimedOutInterests	0	0	0	0
7	BTR42	258	appFace://	InInterests	28152.4	292.28	13923	143.55
7	BTR42	258	appFace://	OutInterests	0	0	0	0
7	BTR42	258	appFace://	InData	0	0	0	0
7	BTR42	258	appFace://	OutData	1049.54	1104.64	522	549.411
7	BTR42	258	appFace://	InNacks	0	0	0	0
7	BTR42	258	appFace://	OutNacks	0	0	0	0
7	BTR42	258	appFace://	InSatisfiedInterests	1049.54	0	522	0
7	BTR42	258	appFace://	InTimedOutInterests	0	0	0	0
7	BTR42	258	appFace://	OutSatisfiedInterests	0	0	0	0
7	BTR42	258	appFace://	OutTimedOutInterests	0	0	0	0
7	BTR42	-1	all	SatisfiedInterests	1146	0	573	0
7	BTR42	-1	all	TimedOutInterests	0	0	0	0
7	BTP1	1	internal://	InInterests	0	0	0	0
7	BTP1	1	internal://	OutInterests	0	0	0	0
7	BTP1	1	internal://	InData	0	0	0	0
7	BTP1	1	internal://	OutData	0	0	0	0
7	BTP1	1	internal://	InNacks	0	0	0	0
7	BTP1	1	internal://	OutNacks	0	0	0	0
7	BTP1	1	internal://	InSatisfiedInterests	0	0	0	0
7	BTP1	1	internal://	InTimedOutInterests	0	0	0	0
7	BTP1	1	internal://	OutSatisfiedInterests	2.62144e-09	0	0	0
7	BTP1	1	internal://	OutTimedOutInterests	0	0	0	0
7	BTP1	256	netdev://[00:00:00:00:00:31]	InInterests	7556.02	184.096	4045	98.5635
